"Implementasi teorema Bayes untuk manajemen antrian
berprioritas di Poliklinik Universitas Negeri Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Klasifikasi aromaterapi berbahan rempah-rempah Indonesia
dengan menggunakan algoritma K-Nearest Neighbor",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi Bahan Ajar Mata Pelajaran Bahasa Indonesia
berdasarkan Tingkat Sekolah menggunakan Metode K-
Nearest Neighbor",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi berita pada media online menggunakan
pembobotan kata berbasis term frequency",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi lirik lagu daerah menggunakan metode support
vector machine dengan berbagai kernel",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasitikasi pamor keris dengan metode Convolutional Neural
Network (CNN)",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi situs web dengan menggunakan metode K-Nearest
Neighbor untuk mendeteksi phishing",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi tingkat buta huruf menggunakan metode K means
dan random forest",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Klasifikasi tingkat kesulitan soal berdasarkan hasil quiz
dengan algoritma random forest dan k-nearest neighbor",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Komparasi algoritma Naive Bayes dan Random Forest untuk
klasifikasi popularitas artikel, berita bahan pembelajaran",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Metode AHP-TOPSIS dalam menentukan kelayakan calon
penerima bantuan siswa miskin di SMKN 1 Pungging
Mojokerto",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Model algoritma naive bayes untuk klasifikasi curah hujan di
Kabupaten Malang",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbedaan hasil belajar pemrograman dasar karena pengaruh
penerapan model pembelajaran Group Investigation (GI)
dibandingkan dengan Creative Problem Salving (CPS)
berbantuan handout pada siswa kelas X Multimedia (MM) di
OA SMK Negeri 11 Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Naive bayes untuk klasifikasi tembang macapat dengan
konsep guru gatra, guru lagu, dan guru wilangan",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Penerapan algoritma caesar cipher pada teknologi RFID
(Radio Frequency Identification) di Poliklinik Universitas
Negeri Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Penerapan algoritma FP-Growth dalam penentuan pola
pembelian konsumen pada kain tenun Medali Mas",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Penerapan algoritma linear regression dalam prediksi jumlah
kendaraan bermotor di Malang",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Penerapan algoritma Support Vector Machine (SVM) untuk
memprediksi tingkat kunjungan wisatawan asing",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Penerapan metode cosine similarity dengan pengurangan
konten judul dan abstrak berbasis frequency untuk Klasifikasi
artikel jurnal",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Penerapan metode support vector machine untuk klasifikasi
artikel jurnal pendidikan guru sekolah dasar",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Pengecekan kesalahan dengan damerau levenshtein distance
menggunakan fitur layout qwerty",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Pengembangan media berbasis mobile learning pada mapel
simulasi dan komunikasi digital bermuatan learning cycle 7E
pada siswa Jurusan Multimedia di Sekolah Menengah
Kejuruan",Teknologi Digital Cerdas (Ubiquitous Computing Technique),Klasifikasi sebagai Teknologi Digital Cerdas (Ubiquitous Computing Technique)
"Pengembangan media pembelajaran interaktif pemrograman
berorientasi objek bermuatan model pembelajaran teams
games tournament untuk meningkatkan hasil belajar siswa
kelas XI RPL SMKN 2 Singosari Kabupaten Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Pengembangan modul mata kuliah sosioteknologi
informatika berbasis CDIO pada Prodi $1 Teknik Informatika
Universitas Negeri Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Pengembangan modul praktikum struktur data berbasis java
S1 Teknik Informatika Universitas Negeri Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Pengembangan sistem pendukung keputusan pemilihan
dosen pembimbing skripsi dengan metode TOPSIS di
Program Studi Pendidikan Teknik Informatika",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Penilaian otomatis kemampuan membaca nyaring bahasa
Indonesia bagi penutur tingkat pemula dengan metode
cosine similarity",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Peramalan pengunjung unik jurnal elektronik menggunakan
metode backpropagation neural network dengan mean dan
median smoothing",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perancangan algoritma topsis-improved rule matching untuk
analisis keamanan berkendara menggunakan sepeda motor
matic",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbandingan algoritma Naive Bayes dan C4.5 untuk prediksi
kelulusan mahasiswa dalam ruang belajar virtual",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbandingan kernel support vector machine (SVM) untuk
klasifikasi emosi pada Cerita Rakyat Indonesia",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbandingan kinerja metode naive Bayes dan K-Nearest
Neighbor dalam pengklasifikasian artikel jurnal berbahasa
Indonesia",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbandingan klasifikasi kelompok bidang keablian (KBK)
teknik informatika menggunakan algoritma gradient
boosting, k-nearest neighbor, dan multinomial naive bayes",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbandingan klasifikasi kelompok bidang keahlian (KBK)
teknik informatika menggunakan algoritma id3, cart, dan SVM",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Perbedaan hasil belajar dan motivasi belajar siswa kelas X TK!
menggunakan model pembelajaran problem based learning
dan think pair share pada matapelajaran jaringan dasar di
SMKN 1 Udanawu Blitar",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Prediksi harga komoditas pokok pangan di Jawa Timur
dengan menggunakan metode Extreme Learning Machine
{ELM)",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Prediksi jumlah kendaraan pribadi di Indonesia dengan
metode moving average",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Prediksi kelulusan siswa SMA-IPA pada SNMPTN.
menggunakan metode Naive Bayes",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
"Tingkat literasi media dalam pencarian sumber informasi
mahasiswa Program Studi $1 Teknik Informatika Universitas
Negeri Malang",Game Technology and Machine Learning Applications,Klasifikasi sebagai Game Technology and Machine Learning Applications
"Perbandingan klasifikasi kelompok bidang keahlian (KBK) teknik
informatika dengan menggunakan algoritma random forest,
adaboost, dan xgboost",Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science),Klasifikasi sebagai Rekayasa pengetahuan dan ilmu data (Knowledge Engineering and Data Science)
